id,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Height_is_zero,Volume,Density,Shucked_ratio,Viscera_ratio,Shell_ratio,Shell_to_shucked,Sex_F,Sex_I,Sex_M,Area,Diameter_to_Length,Height_to_Length,Height_to_Diameter,Component_weight_sum,Component_sum_ratio,Residual_weight,Residual_weight_ratio,Whole_weight_to_Length,Whole_weight_to_Area,Whole_weight_to_Volume,Shucked_to_Shell,Viscera_to_Shell,log1p_Length,log1p_Diameter,log1p_Height,log1p_Whole_weight,log1p_Shucked_weight,log1p_Viscera_weight,log1p_Shell_weight,log1p_Volume,log1p_Density,Rings
-599,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,0,0.043423874999999994,24.27236169042952,0.35009487666034156,0.2139468690702087,0.3415559772296015,0.975609756097561,0,1,0,0.299475,0.8181818181818182,0.23966942148760328,0.29292929292929293,0.9545,0.9055977229601517,0.09950000000000003,0.09440227703984823,1.7421487603305787,3.51949244511228,24.27236169042952,1.0250000000000001,0.6263888888888889,0.4731237565819792,0.4021262068426497,0.13540463700620295,0.7197891115063665,0.3140805463063118,0.20334892398603022,0.3074846997479606,0.04250749326884572,3.2297113753010387,12
-600,0.56,0.445,0.195,0.981,0.305,0.2245,0.335,0,0.048594000000000005,20.187677491048277,0.3109072375127421,0.2288481141692151,0.34148827726809383,1.098360655737705,1,0,0,0.24920000000000003,0.7946428571428571,0.3482142857142857,0.43820224719101125,0.8645,0.881243628950051,0.11649999999999994,0.11875637104994897,1.751785714285714,3.9365971107544135,20.187677491048277,0.9104477611940298,0.6701492537313433,0.44468582126144574,0.3681093215643955,0.178146185383474,0.6836017677164139,0.26620304077465673,0.2025325974100854,0.2889312918522129,0.047450219224990944,3.0534197622642014,16
-601,0.535,0.42,0.145,0.926,0.398,0.1965,0.25,0,0.0325815,28.421036477755784,0.4298056155507559,0.21220302375809935,0.26997840172786175,0.6281407035175879,0,1,0,0.2247,0.7850467289719626,0.27102803738317754,0.34523809523809523,0.8445,0.911987041036717,0.08150000000000002,0.08801295896328296,1.730841121495327,4.121050289274589,28.421036477755784,1.592,0.786,0.4285303810391605,0.35065687161316933,0.13540463700620295,0.6554453133759338,0.3350426438116185,0.17940062836629098,0.22314355131420976,0.032061977362574545,3.381709944931907,17
-602,0.385,0.315,0.11,0.286,0.1225,0.0635,0.0835,0,0.013340250000000001,21.43887858173572,0.42832167832167833,0.22202797202797206,0.291958041958042,0.6816326530612246,1,0,0,0.12127500000000001,0.8181818181818181,0.2857142857142857,0.3492063492063492,0.2695,0.9423076923076924,0.01649999999999996,0.05769230769230756,0.7428571428571428,2.3582766439909295,21.43887858173572,1.467065868263473,0.7604790419161677,0.32570013963930183,0.2738366656297279,0.10436001532424277,0.25153662581542763,0.1155583406342723,0.061565355658154824,0.08019654199427668,0.01325205238462068,3.1107951053298017,10
-603,0.39,0.3,0.1,0.265,0.1075,0.06,0.0865,0,0.0117,22.64957264957265,0.40566037735849053,0.22641509433962262,0.3264150943396226,0.8046511627906976,1,0,0,0.11699999999999999,0.7692307692307692,0.25641025641025644,0.33333333333333337,0.254,0.9584905660377359,0.01100000000000001,0.04150943396226418,0.6794871794871795,2.2649572649572653,22.64957264957265,1.2427745664739884,0.6936416184971098,0.3293037471426004,0.262364264467491,0.09531017980432487,0.23507212217948356,0.10210522293715364,0.058268908123975775,0.08296152071434726,0.011632084229707653,3.16334504498917,13
-604,0.47,0.345,0.115,0.4885,0.2005,0.108,0.166,0,0.01864725,26.19689230315462,0.41044012282497444,0.2210849539406346,0.3398157625383828,0.827930174563591,0,1,0,0.16215,0.7340425531914894,0.2446808510638298,0.33333333333333337,0.47450000000000003,0.971340839303992,0.013999999999999957,0.0286591606960081,1.0393617021276595,3.0126426148627816,26.19689230315462,1.2078313253012047,0.6506024096385542,0.3852624007906449,0.2963940130538024,0.10885440491208208,0.39776890147369404,0.18273813667917085,0.10255658832509207,0.15357908792830063,0.01847552159062945,3.3031027132140243,11
-605,0.515,0.39,0.14,0.5555,0.2,0.1135,0.2235,0,0.028119,19.755325580568297,0.36003600360036003,0.20432043204320433,0.40234023402340235,1.1175,0,1,0,0.20085,0.7572815533980582,0.2718446601941748,0.358974358974359,0.537,0.9666966696669668,0.01849999999999996,0.03330333033303323,1.0786407766990291,2.7657455812795617,19.755325580568297,0.894854586129754,0.5078299776286354,0.4154154389613325,0.3293037471426004,0.1310282624064041,0.44179703735555464,0.18232155679395462,0.10750820771528527,0.20171560390058932,0.02773091908830953,3.0328028682317982,12
-606,0.425,0.345,0.125,0.425,0.16,0.0795,0.154,0,0.018328124999999997,23.188405797101453,0.3764705882352941,0.18705882352941178,0.3623529411764706,0.9625,0,1,0,0.14662499999999998,0.8117647058823529,0.29411764705882354,0.3623188405797102,0.39349999999999996,0.9258823529411764,0.03150000000000003,0.0741176470588236,1.0,2.8985507246376816,23.188405797101453,1.038961038961039,0.5162337662337663,0.35417181372061385,0.2963940130538024,0.11778303565638346,0.35417181372061385,0.14842000511827327,0.076497970972725,0.1432341680859078,0.01816218937608473,3.185873419064576,13
-607,0.345,0.27,0.09,0.195,0.078,0.0455,0.059,0,0.008383499999999999,23.259974950796213,0.39999999999999997,0.2333333333333333,0.30256410256410254,0.7564102564102564,0,0,1,0.09315,0.7826086956521741,0.2608695652173913,0.3333333333333333,0.1825,0.9358974358974358,0.012500000000000011,0.06410256410256415,0.5652173913043479,2.0933977455716586,23.259974950796213,1.3220338983050848,0.7711864406779662,0.2963940130538024,0.23901690047049992,0.08617769624105233,0.178146185383474,0.07510747248680541,0.04449523988655121,0.0573250666192694,0.008348553643217802,3.1888278709842997,9
-608,0.485,0.37,0.13,0.458,0.181,0.113,0.136,0,0.023328500000000002,19.632638189339218,0.3951965065502183,0.24672489082969432,0.29694323144104806,0.7513812154696133,0,1,0,0.17945,0.7628865979381444,0.26804123711340205,0.35135135135135137,0.43,0.9388646288209607,0.028000000000000025,0.061135371179039354,0.9443298969072166,2.552242964614099,19.632638189339218,1.3308823529411764,0.8308823529411764,0.3954147722546629,0.31481073984003355,0.12221763272424921,0.3770656335864664,0.16636153721522526,0.10705907229340779,0.12751332029895962,0.023060549792806265,3.026874200115937,10
-609,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,0,0.010544999999999999,21.621621621621625,0.2960526315789474,0.2960526315789474,0.35526315789473684,1.2,0,0,1,0.10544999999999999,0.7702702702702702,0.2702702702702703,0.3508771929824562,0.21600000000000003,0.9473684210526316,0.011999999999999983,0.05263157894736834,0.6162162162162163,2.1621621621621623,21.621621621621625,0.8333333333333334,0.8333333333333334,0.31481073984003355,0.2507587183471831,0.09531017980432487,0.20538682972495073,0.06531946612064257,0.06531946612064257,0.07788653865707122,0.010489789279698496,3.118906157845251,10
-610,0.35,0.265,0.09,0.1775,0.0575,0.042,0.068,0,0.008347499999999999,21.263851452530698,0.323943661971831,0.23661971830985917,0.3830985915492958,1.182608695652174,0,0,1,0.09275,0.7571428571428572,0.2571428571428572,0.33962264150943394,0.1675,0.943661971830986,0.009999999999999981,0.05633802816901398,0.5071428571428571,1.9137466307277626,21.263851452530698,0.8455882352941176,0.6176470588235294,0.30010459245033805,0.23507212217948356,0.08617769624105233,0.16339354690843577,0.05590763193829598,0.04114194333117518,0.0657877405380031,0.008312852302777432,3.1029643521087467,12
-611,0.44,0.345,0.17,0.4085,0.15,0.0825,0.1515,0,0.025806,15.82965201891033,0.36719706242350064,0.20195838433292537,0.3708690330477356,1.01,1,0,0,0.1518,0.7840909090909091,0.3863636363636364,0.4927536231884059,0.384,0.9400244798041616,0.024499999999999966,0.05997552019583836,0.9284090909090909,2.6910408432147563,15.82965201891033,0.9900990099009901,0.5445544554455446,0.3646431135879093,0.2963940130538024,0.15700374880966475,0.3425253083342902,0.13976194237515868,0.07927318089450787,0.14106544027860285,0.025478645049315667,2.823142331750713,12
-612,0.195,0.145,0.05,0.032,0.01,0.008,0.012,0,0.00141375,22.634836427939874,0.3125,0.25,0.375,1.2,0,0,1,0.028274999999999998,0.7435897435897435,0.25641025641025644,0.3448275862068966,0.030000000000000002,0.9375,0.0019999999999999983,0.062499999999999944,0.1641025641025641,1.1317418213969939,22.634836427939874,0.8333333333333334,0.6666666666666666,0.178146185383474,0.13540463700620295,0.04879016416943201,0.03149866705937099,0.009950330853168083,0.007968169649176874,0.011928570865273802,0.0014127515963534094,3.1627217434655868,4
-613,0.325,0.24,0.075,0.155,0.0475,0.0355,0.06,0,0.00585,26.495726495726494,0.3064516129032258,0.2290322580645161,0.3870967741935484,1.263157894736842,0,0,1,0.078,0.7384615384615384,0.23076923076923075,0.3125,0.143,0.9225806451612902,0.01200000000000001,0.07741935483870975,0.4769230769230769,1.9871794871794872,26.495726495726494,0.7916666666666667,0.5916666666666667,0.28141245943818555,0.2151113796169455,0.0723206615796261,0.14410034397375684,0.046406372814155744,0.03488440185350179,0.058268908123975775,0.005832955192443757,3.31403059244127,9
-614,0.495,0.37,0.125,0.4775,0.185,0.0705,0.169,0,0.02289375,20.857220857220856,0.387434554973822,0.1476439790575916,0.3539267015706807,0.9135135135135136,0,1,0,0.18315,0.7474747474747475,0.25252525252525254,0.33783783783783783,0.4245,0.8890052356020942,0.05299999999999999,0.11099476439790575,0.9646464646464646,2.607152607152607,20.857220857220856,1.0946745562130176,0.4171597633136094,0.4021262068426497,0.31481073984003355,0.11778303565638346,0.39035147029811623,0.16974277458709452,0.06812582904760042,0.15614868248993138,0.022635620382971414,3.084531340961774,18
-615,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,0,0.0228375,22.98850574712644,0.39714285714285713,0.19047619047619047,0.31523809523809526,0.7937649880095924,0,1,0,0.1575,0.7777777777777777,0.3222222222222222,0.41428571428571426,0.474,0.9028571428571428,0.051000000000000045,0.09714285714285723,1.1666666666666667,3.3333333333333335,22.98850574712644,1.2598187311178246,0.6042296072507553,0.37156355643248307,0.30010459245033805,0.13540463700620295,0.42199441005937494,0.18937992116140065,0.09531017980432487,0.1531501794936748,0.022580627822228964,3.1775747884226173,15
-616,0.415,0.345,0.135,0.3865,0.128,0.07,0.148,0,0.019328625,19.99624908652323,0.33117723156532985,0.1811125485122898,0.3829236739974127,1.15625,0,0,1,0.14317499999999997,0.8313253012048193,0.32530120481927716,0.39130434782608703,0.346,0.8952134540750323,0.040500000000000036,0.10478654592496775,0.9313253012048194,2.699493626680636,19.99624908652323,0.8648648648648649,0.472972972972973,0.3471295310952009,0.2963940130538024,0.126632650933366,0.3267825860736957,0.12044615307586715,0.06765864847381481,0.1380212978973747,0.019144199796046018,3.044343806842412,13
-617,0.47,0.355,0.14,0.433,0.1525,0.095,0.152,0,0.023358999999999998,18.53675242947044,0.35219399538106233,0.21939953810623558,0.3510392609699769,0.9967213114754099,1,0,0,0.16684999999999997,0.7553191489361702,0.29787234042553196,0.3943661971830986,0.39949999999999997,0.9226327944572748,0.03350000000000003,0.07736720554272525,0.9212765957446809,2.595145340125862,18.53675242947044,1.0032894736842106,0.625,0.3852624007906449,0.3038014543316642,0.1310282624064041,0.3597701488460348,0.14193349588866652,0.09075436326846414,0.14149956227369948,0.02309035404968696,2.9722974316486974,12
-618,0.32,0.24,0.085,0.17,0.0655,0.047,0.049,0,0.006528,26.041666666666668,0.3852941176470588,0.2764705882352941,0.28823529411764703,0.7480916030534351,0,0,1,0.0768,0.75,0.265625,0.3541666666666667,0.1615,0.95,0.008500000000000008,0.05000000000000004,0.53125,2.213541666666667,26.041666666666668,1.336734693877551,0.9591836734693877,0.2776317365982795,0.2151113796169455,0.08157998699242289,0.15700374880966475,0.06344417255653478,0.0459289318883998,0.04783732941416013,0.006506784886123199,3.2973788863561446,7
-619,0.31,0.225,0.075,0.1295,0.0455,0.0335,0.044,0,0.005231250000000001,24.755077658303463,0.3513513513513513,0.25868725868725867,0.33976833976833976,0.967032967032967,0,0,1,0.06975,0.7258064516129032,0.24193548387096772,0.3333333333333333,0.123,0.9498069498069498,0.006500000000000006,0.05019305019305024,0.417741935483871,1.8566308243727598,24.755077658303463,1.0340909090909092,0.7613636363636365,0.27002713721306015,0.20294084399669032,0.0723206615796261,0.12177505692592092,0.04449523988655121,0.032951100139685906,0.04305948946044697,0.005217614544696346,3.248631798283958,9
-620,0.235,0.17,0.055,0.0515,0.018,0.0105,0.0195,0,0.00219725,23.438388895209922,0.34951456310679613,0.2038834951456311,0.3786407766990291,1.0833333333333335,0,0,1,0.03995,0.723404255319149,0.23404255319148937,0.32352941176470584,0.048,0.9320388349514563,0.003499999999999996,0.06796116504854362,0.21914893617021278,1.2891113892365456,23.438388895209922,0.923076923076923,0.5384615384615385,0.21107097007994052,0.15700374880966475,0.05354076692802982,0.05021771616061742,0.017839918128331,0.01044525786153865,0.019312311032372815,0.0021948395764417655,3.1961552113125973,7
-621,0.345,0.255,0.08,0.169,0.06,0.0425,0.054,0,0.007038,24.012503552145496,0.35502958579881655,0.2514792899408284,0.3195266272189349,0.9,0,0,1,0.087975,0.7391304347826088,0.23188405797101452,0.3137254901960784,0.1565,0.9260355029585798,0.012500000000000011,0.07396449704142018,0.4898550724637682,1.9210002841716398,24.012503552145496,1.1111111111111112,0.7870370370370371,0.2963940130538024,0.22713557258374723,0.07696104113612832,0.15614868248993138,0.058268908123975775,0.04162167469081947,0.05259245011917058,0.007013348873502605,3.2193758419246543,10
-622,0.485,0.38,0.14,0.673,0.2175,0.13,0.195,0,0.025802000000000002,26.08324936051469,0.3231797919762258,0.19316493313521546,0.28974739970282315,0.896551724137931,0,1,0,0.1843,0.7835051546391752,0.288659793814433,0.368421052631579,0.5425,0.8060921248142644,0.13050000000000006,0.1939078751857356,1.3876288659793816,3.651654910472057,26.08324936051469,1.1153846153846154,0.6666666666666666,0.3954147722546629,0.32208349916911333,0.1310282624064041,0.514618422004687,0.19679957597460782,0.12221763272424921,0.178146185383474,0.02547474566892721,3.2989154320020884,18
-623,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,0,0.0221375,30.649350649350648,0.4340456890198968,0.2033898305084746,0.28739867354458365,0.6621392190152802,1,0,0,0.1925,0.77,0.23,0.2987012987012987,0.6275,0.924834193072955,0.051000000000000045,0.07516580692704503,1.357,3.5246753246753246,30.649350649350648,1.5102564102564102,0.7076923076923077,0.4054651081081644,0.32570013963930183,0.10885440491208208,0.5179005374379526,0.2581245202094553,0.1292723357041392,0.178146185383474,0.021896022849219616,3.4547176317715222,12
-624,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17,0,0.0202125,24.63821892393321,0.3604417670682731,0.21987951807228917,0.3413654618473896,0.9470752089136492,1,0,0,0.1925,0.77,0.21,0.2727272727272727,0.45899999999999996,0.9216867469879517,0.039000000000000035,0.07831325301204826,0.996,2.587012987012987,24.63821892393321,1.0558823529411763,0.6441176470588235,0.4054651081081644,0.32570013963930183,0.09984533496971613,0.40413088509502776,0.16509061986559267,0.10390946339051156,0.15700374880966475,0.020010938931137767,3.2440841648944874,17
-625,0.465,0.36,0.105,0.498,0.214,0.116,0.14,0,0.017577,28.332479945383174,0.42971887550200805,0.23293172690763053,0.2811244979919679,0.6542056074766356,0,1,0,0.1674,0.7741935483870968,0.2258064516129032,0.2916666666666667,0.47000000000000003,0.9437751004016065,0.02799999999999997,0.05622489959839351,1.0709677419354837,2.9749103942652333,28.332479945383174,1.5285714285714285,0.8285714285714285,0.38185524246903063,0.3074846997479606,0.09984533496971613,0.40413088509502776,0.19392069263730652,0.10975086395911919,0.1310282624064041,0.017424311147029182,3.378695432615866,15
-626,0.525,0.405,0.16,0.658,0.2655,0.1125,0.225,0,0.03402000000000001,19.341563786008226,0.4034954407294833,0.17097264437689969,0.34194528875379937,0.847457627118644,1,0,0,0.21262500000000004,0.7714285714285715,0.30476190476190473,0.3950617283950617,0.603,0.9164133738601823,0.05500000000000005,0.0835866261398177,1.2533333333333334,3.0946502057613166,19.341563786008226,1.18,0.5,0.42199441005937494,0.3400373027857091,0.14842000511827327,0.5056120567131033,0.2354673010030417,0.10660973505825823,0.20294084399669032,0.03345411825894426,3.012666269966411,12
-627,0.425,0.335,0.095,0.322,0.1205,0.061,0.125,0,0.013525625,23.80666327803706,0.374223602484472,0.18944099378881987,0.38819875776397517,1.037344398340249,1,0,0,0.142375,0.7882352941176471,0.2235294117647059,0.2835820895522388,0.3065,0.9518633540372671,0.015500000000000014,0.04813664596273296,0.7576470588235295,2.2616330114135206,23.80666327803706,0.964,0.488,0.35417181372061385,0.2889312918522129,0.09075436326846414,0.27914574142949455,0.11377501425884463,0.05921185963184608,0.11778303565638346,0.013434970260740005,3.211112297648788,10
-628,0.38,0.305,0.095,0.2815,0.1255,0.0525,0.09,0,0.011010500000000001,25.566504700059028,0.4458259325044405,0.18650088809946716,0.3197158081705151,0.7171314741035856,1,0,0,0.1159,0.8026315789473684,0.25,0.3114754098360656,0.268,0.9520426287744229,0.013499999999999956,0.04795737122557712,0.7407894736842104,2.428817946505608,25.566504700059028,1.3944444444444446,0.5833333333333334,0.32208349916911333,0.26620304077465673,0.09075436326846414,0.2480312668219887,0.11822738136464987,0.05116828657439943,0.08617769624105233,0.010950325741079327,3.279651200499401,8
-629,0.53,0.415,0.145,0.944,0.3845,0.185,0.265,0,0.03189275,29.599203580751112,0.40730932203389836,0.19597457627118645,0.2807203389830509,0.6892067620286086,0,1,0,0.21995,0.7830188679245282,0.27358490566037735,0.3493975903614458,0.8345,0.8840042372881357,0.10949999999999993,0.11599576271186433,1.781132075471698,4.291884519208911,29.599203580751112,1.450943396226415,0.6981132075471698,0.4252677354043441,0.3471295310952009,0.13540463700620295,0.6647477060382473,0.3253390636288795,0.16974277458709452,0.23507212217948356,0.031394737240249784,3.4209739818467932,21
-630,0.34,0.265,0.085,0.1835,0.077,0.046,0.065,0,0.007658500000000002,23.960305542860866,0.4196185286103542,0.2506811989100817,0.3542234332425068,0.8441558441558442,0,0,1,0.09010000000000001,0.7794117647058824,0.25,0.32075471698113206,0.188,1.0245231607629428,-0.004500000000000004,-0.0245231607629428,0.5397058823529411,2.036625971143174,23.960305542860866,1.1846153846153846,0.7076923076923076,0.29266961396282004,0.23507212217948356,0.08157998699242289,0.16847614997190155,0.07417939817425151,0.04497336564273116,0.06297479916138843,0.007629322564447483,3.2172867847268183,10
-631,0.475,0.365,0.115,0.49,0.223,0.1235,0.1335,0,0.019938125,24.57603209930723,0.45510204081632655,0.25204081632653064,0.2724489795918368,0.5986547085201794,0,1,0,0.173375,0.768421052631579,0.24210526315789477,0.31506849315068497,0.48000000000000004,0.979591836734694,0.009999999999999953,0.020408163265306027,1.0315789473684212,2.8262436914203315,24.57603209930723,1.6704119850187265,0.9250936329588014,0.3886579897917832,0.31115442863692305,0.10885440491208208,0.3987761199573678,0.20130685670503531,0.11644881264324682,0.12531019096544663,0.01974196369147457,3.2416556668125565,9
-632,0.43,0.34,0.12,0.391,0.1555,0.095,0.1405,0,0.017544,22.286821705426355,0.39769820971867004,0.24296675191815856,0.3593350383631714,0.9035369774919615,1,0,0,0.1462,0.7906976744186047,0.27906976744186046,0.3529411764705882,0.391,1.0,0.0,0.0,0.9093023255813953,2.674418604651163,22.286821705426355,1.1067615658362988,0.6761565836298932,0.35767444427181594,0.29266961396282004,0.11332868530700317,0.33002291294130587,0.14453315073229836,0.09075436326846414,0.13146676274230568,0.017391880642894157,3.1478876085223533,7
-633,0.46,0.365,0.125,0.467,0.1895,0.0945,0.158,0,0.0209875,22.251340083382967,0.40578158458244107,0.20235546038543897,0.33832976445396146,0.8337730870712401,0,0,1,0.1679,0.7934782608695652,0.2717391304347826,0.3424657534246575,0.44200000000000006,0.9464668094218416,0.024999999999999967,0.053533190578158384,1.0152173913043478,2.781417510422871,22.251340083382967,1.1993670886075949,0.5981012658227848,0.37843643572024505,0.31115442863692305,0.11778303565638346,0.38321949916084463,0.17353305076087533,0.09029763798078058,0.14669437915080352,0.02077029620846509,3.146362768367326,10
-634,0.47,0.36,0.13,0.5225,0.198,0.1065,0.165,0,0.021995999999999998,23.754318967084924,0.3789473684210527,0.20382775119617225,0.31578947368421056,0.8333333333333334,0,1,0,0.1692,0.7659574468085106,0.2765957446808511,0.36111111111111116,0.46950000000000003,0.8985645933014356,0.052999999999999936,0.10143540669856448,1.1117021276595744,3.08806146572104,23.754318967084924,1.2,0.6454545454545454,0.3852624007906449,0.3074846997479606,0.12221763272424921,0.420353720601915,0.1806534996932576,0.1012018805089673,0.1527210870176639,0.02175757787952853,3.208999977511299,9
-635,0.36,0.295,0.1,0.2105,0.066,0.0525,0.075,0,0.01062,19.821092278719398,0.3135391923990499,0.2494061757719715,0.35629453681710216,1.1363636363636362,0,0,1,0.10619999999999999,0.8194444444444444,0.2777777777777778,0.33898305084745767,0.1935,0.9192399049881236,0.016999999999999987,0.08076009501187642,0.5847222222222223,1.9821092278719399,19.821092278719398,0.8800000000000001,0.7,0.3074846997479606,0.25851069515150105,0.09531017980432487,0.19103349739597614,0.06391332574365281,0.05116828657439943,0.0723206615796261,0.010564003903476789,3.0359665247655125,9
-636,0.355,0.265,0.09,0.168,0.05,0.041,0.063,0,0.00846675,19.842324386570997,0.2976190476190476,0.24404761904761904,0.375,1.26,0,0,1,0.094075,0.7464788732394367,0.2535211267605634,0.33962264150943394,0.154,0.9166666666666666,0.014000000000000012,0.0833333333333334,0.47323943661971835,1.7858091947913899,19.842324386570997,0.7936507936507937,0.6507936507936508,0.3038014543316642,0.23507212217948356,0.08617769624105233,0.15529288440603534,0.04879016416943201,0.04018178963283184,0.061095099359810875,0.008431108111550078,3.0369857455298668,8
-637,0.38,0.235,0.1,0.258,0.1055,0.054,0.08,0,0.008929999999999999,28.891377379619264,0.4089147286821705,0.20930232558139533,0.31007751937984496,0.7582938388625593,0,0,1,0.08929999999999999,0.6184210526315789,0.2631578947368421,0.4255319148936171,0.2395,0.9282945736434108,0.018500000000000016,0.0717054263565892,0.6789473684210526,2.8891377379619265,28.891377379619264,1.3187499999999999,0.6749999999999999,0.32208349916911333,0.21107097007994052,0.09531017980432487,0.2295231582782488,0.10029772131536392,0.05259245011917058,0.07696104113612832,0.008890363345447136,3.3975700568540366,7
-638,0.355,0.26,0.085,0.1905,0.081,0.0485,0.055,0,0.0078455,24.281435217640684,0.4251968503937008,0.2545931758530184,0.2887139107611549,0.6790123456790124,0,0,1,0.0923,0.7323943661971831,0.2394366197183099,0.3269230769230769,0.1845,0.968503937007874,0.006000000000000005,0.03149606299212601,0.5366197183098592,2.0639219934994584,24.281435217640684,1.4727272727272727,0.8818181818181818,0.3038014543316642,0.23111172096338664,0.08157998699242289,0.1743733869447804,0.07788653865707122,0.04736057135983759,0.05354076692802982,0.007814884092022302,3.23007034051685,6
-639,0.44,0.345,0.12,0.487,0.1965,0.108,0.16,0,0.018216,26.734738691260432,0.40349075975359344,0.22176591375770022,0.3285420944558522,0.8142493638676844,0,1,0,0.1518,0.7840909090909091,0.2727272727272727,0.34782608695652173,0.4645,0.9537987679671459,0.022499999999999964,0.04620123203285414,1.1068181818181817,3.208168642951252,26.734738691260432,1.2281250000000001,0.6749999999999999,0.3646431135879093,0.2963940130538024,0.11332868530700317,0.396760667478018,0.17940062836629098,0.10255658832509207,0.14842000511827327,0.018052076367741948,3.322685731838889,14
-640,0.51,0.4,0.13,0.5735,0.219,0.1365,0.195,0,0.026520000000000002,21.625188536953242,0.3818657367044464,0.23801220575414125,0.3400174367916303,0.8904109589041096,1,0,0,0.20400000000000001,0.7843137254901961,0.2549019607843137,0.325,0.5505,0.959895379250218,0.02300000000000002,0.04010462074978208,1.1245098039215686,2.8112745098039214,21.625188536953242,1.123076923076923,0.7000000000000001,0.412109650826833,0.33647223662121295,0.12221763272424921,0.4533024375223245,0.1980308504991345,0.12795336431046087,0.178146185383474,0.02617444096946271,3.119063822676275,13
-641,0.325,0.24,0.085,0.173,0.0795,0.038,0.05,0,0.0066300000000000005,26.093514328808443,0.4595375722543353,0.21965317919075145,0.28901734104046245,0.6289308176100629,0,0,1,0.078,0.7384615384615384,0.26153846153846155,0.3541666666666667,0.16749999999999998,0.9682080924855491,0.005500000000000005,0.0317919075144509,0.5323076923076923,2.2179487179487176,26.093514328808443,1.5899999999999999,0.7599999999999999,0.28141245943818555,0.2151113796169455,0.08157998699242289,0.15956456967133842,0.076497970972725,0.037295784743696894,0.04879016416943201,0.00660811821424477,3.299294375582973,7
-642,0.62,0.485,0.18,1.1785,0.4675,0.2655,0.39,0,0.054125999999999994,21.773269777925584,0.39669070852778954,0.22528638099278744,0.33092914722104366,0.8342245989304813,0,1,0,0.30069999999999997,0.782258064516129,0.29032258064516125,0.3711340206185567,1.1230000000000002,0.9529062367416208,0.05549999999999988,0.04709376325837919,1.9008064516129035,3.919188560026605,21.773269777925584,1.1987179487179487,0.6807692307692308,0.4824261492442927,0.3954147722546629,0.16551443847757338,0.7786365665753598,0.3835602727201145,0.2354673010030417,0.3293037471426004,0.052711987566315614,3.125587470026354,13
-643,0.59,0.45,0.16,0.9,0.358,0.156,0.315,0,0.042480000000000004,21.1864406779661,0.39777777777777773,0.17333333333333334,0.35,0.8798882681564246,1,0,0,0.2655,0.7627118644067797,0.2711864406779661,0.35555555555555557,0.829,0.921111111111111,0.07100000000000006,0.07888888888888895,1.5254237288135595,3.389830508474576,21.1864406779661,1.1365079365079365,0.49523809523809526,0.4637340162321401,0.37156355643248307,0.14842000511827327,0.6418538861723948,0.30601302913650436,0.14496577025018573,0.2738366656297279,0.041602489854513494,3.0994813220041806,19
-644,0.33,0.255,0.095,0.1875,0.0735,0.045,0.06,0,0.00799425,23.454357819682897,0.39199999999999996,0.24,0.32,0.8163265306122449,0,0,1,0.08415,0.7727272727272727,0.28787878787878785,0.37254901960784315,0.1785,0.952,0.009000000000000008,0.04800000000000004,0.5681818181818181,2.228163992869875,23.454357819682897,1.2249999999999999,0.75,0.28517894223366236,0.22713557258374723,0.09075436326846414,0.17185025692665923,0.07092433833669867,0.04401688541677432,0.058268908123975775,0.007962465267827557,3.1968084339729614,7
-645,0.45,0.34,0.13,0.3715,0.1605,0.0795,0.105,0,0.019890000000000005,18.677727501256907,0.43203230148048455,0.21399730820995963,0.2826379542395693,0.6542056074766355,0,0,1,0.15300000000000002,0.7555555555555555,0.2888888888888889,0.38235294117647056,0.345,0.9286675639300134,0.026500000000000024,0.0713324360699866,0.8255555555555555,2.428104575163398,18.677727501256907,1.5285714285714287,0.7571428571428572,0.37156355643248307,0.29266961396282004,0.12221763272424921,0.3159050313955209,0.14885094673235466,0.076497970972725,0.09984533496971613,0.019694778343435578,2.979487412459537,9
-646,0.445,0.33,0.12,0.347,0.12,0.084,0.105,0,0.017622,19.691294972193848,0.345821325648415,0.24207492795389052,0.30259365994236315,0.875,0,1,0,0.14685,0.7415730337078652,0.2696629213483146,0.3636363636363636,0.309,0.8904899135446687,0.03799999999999998,0.10951008645533136,0.7797752808988764,2.3629553966632617,19.691294972193848,1.1428571428571428,0.8,0.3681093215643955,0.28517894223366236,0.11332868530700317,0.2978798974282269,0.11332868530700317,0.08065790301745447,0.09984533496971613,0.017468532866878037,3.0297130790783724,11
-647,0.33,0.215,0.075,0.1145,0.045,0.0265,0.035,0,0.00532125,21.51750058726803,0.3930131004366812,0.23144104803493448,0.3056768558951965,0.7777777777777779,0,0,1,0.07095,0.6515151515151515,0.22727272727272727,0.3488372093023256,0.1065,0.9301310043668122,0.008000000000000007,0.06986899563318784,0.346969696969697,1.6138125440451023,21.51750058726803,1.2857142857142856,0.757142857142857,0.28517894223366236,0.1947440767925118,0.0723206615796261,0.1084058738437865,0.04401688541677432,0.02615495747685121,0.034401426717332394,0.005307142174599183,3.114292810756277,6
