id,Rings,pred_v2_lgbm_log,pred_v2_te_lgbm_log
3485,10,11.058118291442005,10.494856234824757
3486,8,9.116276100373934,9.096579410016922
3487,10,11.221424919250076,11.699836984425717
3488,10,9.010997598839065,9.07389392825126
3489,8,8.298586523039363,8.378219789947842
3490,11,9.88653742590623,9.96748943458692
3491,7,9.096023433120859,9.055511996790104
3492,8,9.138429142624682,9.536583860779084
3493,6,6.975966321865591,7.273540422985228
3494,6,7.0553783290946095,7.300374371508318
3495,11,11.511965304841945,11.96113043954827
3496,8,9.059147852439317,9.043713761770551
3497,9,11.749169445200772,11.423698278322254
3498,10,9.91303747896085,10.44879107734012
3499,10,10.432214600814072,10.766411576624678
3500,9,11.728369883261434,10.542980122288537
3501,9,10.728406418735789,10.83338232818552
3502,7,8.548456847891948,8.716305215735712
3503,5,5.711030537510696,6.029848607039853
3504,4,4.189995967768447,4.195408709179377
3505,6,6.517252711032607,6.357666283511922
3506,9,10.547096715184995,10.931410367363755
3507,17,12.143806954423336,12.191175892380231
3508,7,8.105114937404602,8.08411047929094
3509,11,11.432832228854549,11.352458411622584
3510,10,9.854694533081508,9.908413694391447
3511,12,12.001561376805363,10.98581776262755
3512,8,7.833481295377423,7.837931991825828
3513,9,8.098441348867457,8.002217716384507
3514,8,6.815846934994679,6.82474078061608
3515,19,15.09825302955773,13.91189905374527
3516,8,9.898435485927221,9.284605396287278
3517,10,10.819395877275229,11.612277863447808
3518,9,7.877446197218937,7.878869305517023
3519,16,15.016057529682866,15.216040368545585
3520,7,7.915683441172186,7.42774663740943
3521,8,9.120612082590565,9.346332917941327
3522,10,14.594749613248874,11.6767759662036
3523,13,13.652285499911516,13.089105419556626
3524,9,8.779040558813456,8.631841760639972
3525,5,4.486808704453962,4.523627122208081
3526,9,6.827595175211336,6.873057126059533
3527,8,8.671333465567889,8.749462963331991
3528,5,5.483503067358544,5.804685943512515
3529,4,6.119223630628445,6.081373020660537
3530,10,8.765877082341325,9.198790659567209
3531,11,10.497679335185378,10.528331932598666
3532,8,9.530618503588979,9.577595096390063
3533,10,9.470530788441188,9.146550933312833
3534,12,11.4699437959115,11.742483289466403
3535,7,7.49545675583296,7.144155984827568
3536,8,9.688683109411237,9.927608863172653
3537,9,9.231959942312008,9.041675198723684
3538,9,9.41716942422044,9.611934257567642
3539,9,9.237684075795903,9.17021579292666
3540,7,7.026235932081073,6.95695087838526
3541,8,8.22230502831395,8.161556140835689
3542,9,10.858569592364903,10.030899590538619
3543,6,6.1546031020883625,6.268767152451789
3544,16,13.412088145626676,13.18718554448056
3545,8,9.198701924357408,8.983567888378024
3546,10,10.957960245657622,9.997673064531352
3547,7,7.0052104400462945,7.022600377967002
3548,10,10.56430413826042,10.080645204858092
3549,11,10.034041104788338,9.447307254943189
3550,10,10.259506744901342,10.37009725390521
3551,9,10.232412937196274,10.372606965568732
3552,6,7.368800486445039,7.414036878627248
3553,8,10.990546709756037,10.074436036474896
3554,11,11.383652511859442,10.551241954459396
3555,10,12.436826530943007,13.022562146488395
3556,7,8.210630167322762,8.262057713561674
3557,8,7.086591741256651,7.1599042997940945
3558,9,8.538343007972102,8.940558435126576
3559,12,8.42773979151998,8.662147138540023
3560,8,7.193175111822022,7.233730582606528
3561,8,8.19953677510274,8.12705117514108
3562,11,10.321306421828787,11.168443014063882
3563,5,4.679437785319515,4.327748177285772
3564,9,9.274266826086361,9.252134524999724
3565,9,9.878768237532455,9.849600827030416
3566,6,7.904784010356085,7.9732481692971025
3567,10,10.207653800087018,10.687889977748169
3568,5,6.2272560023321155,6.170792911253653
3569,9,8.429027748089307,8.536254432670903
3570,11,9.286464472469197,9.279424457694764
3571,12,8.984383729282825,9.031542687762844
3572,12,9.161167098083233,9.046457102830653
3573,13,10.984712235941561,11.152072846693683
3574,9,9.661942267208916,9.644953446516787
3575,7,7.255289073646532,7.2780000131697635
3576,16,15.839122208264792,17.593497661547378
3577,8,8.986985864160635,9.14398973979891
3578,7,7.320177658648463,7.209787114480652
3579,9,8.538377015449482,8.514775431579595
3580,8,8.16424535312339,8.18947765398806
3581,9,7.569886940556355,7.6534277930915
3582,15,14.407197175640441,14.222994663984178
3583,11,12.334889574334076,10.854439719255884
3584,8,7.867314048091958,7.674384722622513
3585,9,7.41628935486095,7.1241743825353225
3586,5,5.794544681863349,5.765365844524275
3587,13,13.25604694361246,13.965122153515297
3588,10,13.11736184468028,12.939495134810635
3589,8,9.355055116705758,8.842400025422863
3590,10,9.09644195164793,9.226820409086905
3591,8,8.991928049314298,8.743476885624831
3592,17,13.500716423895717,14.64680664911261
3593,9,9.920530785143958,10.016574505669357
3594,9,11.851940247533879,12.318606026396075
3595,14,10.702931451125396,10.780279513668463
3596,11,10.248268740877904,10.180778187182682
3597,9,9.062182286005852,8.918747612809728
3598,7,7.865910790586417,7.577157865105855
3599,19,16.05988912571832,16.81674195342754
3600,7,6.838088650024366,6.73599714224269
3601,11,13.70674771259061,13.596078682104745
3602,14,13.11626246403682,14.020994876148563
3603,8,7.363782604835792,7.314644750322844
3604,9,10.222509781060465,9.504142821943013
3605,9,10.440364852269717,10.513107384013859
3606,10,8.869889923477857,8.68845999965102
3607,11,8.653985211488596,8.324898468812956
3608,9,7.917577645791554,7.972423893716178
3609,10,12.513705196114074,12.297813665243908
3610,7,8.171374334220754,8.186398298948099
3611,10,10.396868597260175,10.521280400904695
3612,11,11.275459557396758,11.320811047703637
3613,7,7.494385983936189,7.6011265230794365
3614,10,9.533013257777812,9.449144573844725
3615,6,8.487545561452489,8.370378204506702
3616,6,6.639186288378531,6.676427568386258
3617,16,14.853373313122114,14.165520083468545
3618,6,6.750705828033502,6.801576432829922
3619,14,14.750237972762477,15.314570328532994
3620,9,9.649628268968064,10.002101572117374
3621,9,8.148452855954803,8.259919912745705
3622,5,4.631612341838265,4.359941526727981
3623,8,8.166165669987182,7.855792324051366
3624,6,6.00407868518442,6.303708053879256
3625,9,10.202430996822887,10.290717697083084
3626,7,6.581633423929475,6.563741216708034
3627,13,15.549187693193439,15.00469329281966
3628,16,11.087232282005658,11.51105868475018
3629,7,7.769226265716741,7.656775969096438
3630,10,11.44419461023829,11.53073102350685
3631,9,9.166555698896921,9.296766813688963
3632,9,11.159393225463235,11.197134579444414
3633,8,8.015908425446215,8.274011437168175
3634,5,5.139879595164343,5.178418645269846
3635,8,9.974964263368785,10.165572165437846
3636,12,15.660955001494832,13.905290292292445
3637,9,11.449340773496766,10.107606370025001
3638,7,8.470164866129759,8.462819320397278
3639,11,11.364570737851675,10.598493332311195
3640,11,9.194072550046222,9.415053287687217
3641,10,10.591799273189572,10.813590457351978
3642,6,6.640724483184078,6.633729200778943
3643,8,7.116021255500335,7.238801131585659
3644,8,9.393164201961449,8.907860669325908
3645,16,12.028976974434302,11.926506422581916
3646,19,13.819222655099434,14.747237883073376
3647,16,13.416529501401612,13.654149469521158
3648,12,10.42883906902235,10.22465468864358
3649,9,10.17254730429574,9.710241375988529
3650,9,9.29527729544168,9.083929037006426
3651,19,14.021246845525313,14.273794276759618
3652,8,8.107802759297101,8.524669886142345
3653,10,9.54181602160266,9.534877131158618
3654,10,11.141108285358982,11.242937893263717
3655,12,14.518091187699959,15.262959678124492
3656,11,13.31626583553379,11.644638597721716
3657,9,9.956886331525244,9.759399470155143
3658,13,14.057149099457117,13.79350228922456
3659,12,15.246386811800377,14.887381811604858
3660,11,13.33796242361367,15.613567378136105
3661,7,6.975173862396166,6.973931740643436
3662,20,10.731871919330201,10.568010784082416
3663,9,9.215174516656827,9.16120487440099
3664,7,7.8557118635594305,7.966379720736866
3665,4,5.28403964613354,5.671418137131073
3666,6,5.604567851562138,5.6926632966503465
3667,10,10.409148181773414,10.440261194604751
3668,10,10.968049308455806,10.433333459725452
3669,22,18.009050923741974,17.798650596194513
3670,5,5.6186096829306615,5.635008668593489
3671,22,15.590801334971573,16.009490720969488
3672,11,10.408534628107061,11.131041745500355
3673,9,9.429846369052896,9.544271917851516
3674,9,6.432193622900235,6.539955121132377
3675,16,12.40793413046747,12.170764695950947
3676,11,8.328841615494062,8.336302049908872
3677,6,4.645542633149685,4.522021320155858
3678,9,9.154279318890882,9.067316266441376
3679,8,7.461443207437494,7.451324702395523
3680,14,14.099114411773428,13.685256040435707
3681,5,4.57186076189617,4.551095680936263
3682,8,6.746408775853583,6.852792752599166
3683,23,12.762373695827108,12.673081482427744
3684,8,7.0698622700672065,7.205439294721244
3685,7,7.036191651381062,7.143103377162318
3686,11,11.126755241585608,10.84740433992734
3687,5,6.08685336009735,6.1578983475022575
3688,11,10.661122319277528,9.869058317965141
3689,9,10.111761010108298,10.882637238147021
3690,10,9.361321913369533,9.384221560243455
3691,10,9.087313687030475,9.063270827061778
3692,16,17.30183649540144,17.082365703191137
3693,8,6.920556498241779,6.90271532715737
3694,9,11.796141964653287,12.05142321309625
3695,13,11.528938712194105,11.597833728880993
3696,8,7.792720820109489,7.840449422255006
3697,14,11.510491391902951,11.546137247157311
3698,7,4.9528771351209055,5.257522326380252
3699,10,9.628749871970713,9.820084354720692
3700,8,8.026871804343667,8.063560560590142
3701,25,16.28306226452588,16.69272026096608
3702,9,9.69374590331445,9.498247734172425
3703,8,6.423822996304998,6.502067119279653
3704,10,9.850467606807356,10.010750489415182
3705,9,10.06794068937958,10.221765459334256
3706,5,6.894052370939368,6.909355187564485
3707,13,13.635747984358813,13.793025713332833
3708,9,9.635162740749452,10.023219284420705
3709,11,9.668802637322147,10.160893435502933
3710,11,11.456412267125428,11.816052051914529
3711,11,11.088061482358091,11.356636757351547
3712,15,10.105515895066617,10.405426201970688
3713,5,4.331336004452387,4.476197747213409
3714,9,10.60771972745027,11.232707477701913
3715,9,9.277978225444302,9.190494618843164
3716,7,5.987646043268707,5.871263119364902
3717,9,6.032769502932251,5.925781170882111
3718,9,8.456045840567896,8.66377490975889
3719,8,8.677306839259721,8.524800104055881
3720,6,5.970352368251121,5.846702901816668
3721,9,9.5511174406991,9.492876306158706
3722,8,11.998112943147857,11.375496195287333
3723,9,8.498810965268193,8.29412489935749
3724,14,11.791509712125242,12.08517637853618
3725,9,8.11904161501704,7.891463106785224
3726,10,10.034438184154443,8.954884188390144
3727,4,4.055967484329922,4.130210288212331
3728,9,8.698908921908192,8.537366675520255
3729,8,7.505187036245009,7.540542349008892
3730,18,15.085677106579293,14.710904917374961
3731,8,8.056076792015391,7.7967655072124815
3732,7,7.191942174927663,7.1494943359471606
3733,9,9.900254362123182,9.562649325800802
3734,16,13.202497051662558,13.511456872909896
3735,10,9.596400479584958,9.44197766678175
3736,6,6.421812984871125,6.207580998742865
3737,5,5.1301570731687365,5.2076881911299795
3738,9,9.681853506455015,9.783102336856132
3739,9,9.807863707106089,9.428896355243262
3740,8,9.362258970886588,9.333806953635666
3741,7,7.930234757239016,7.667593470691119
3742,18,15.41010845027387,17.71634206664547
3743,6,6.232738217104147,6.261356045749045
3744,8,9.068371059971247,9.084422560613616
3745,7,6.809729145497096,6.960149855674378
3746,9,9.21817735028207,9.18475786515006
3747,6,7.2465541533062865,7.396424059010543
3748,8,7.872435731951455,7.992010050334602
3749,14,13.915120892692906,13.609405052176818
3750,10,10.178025302321572,9.782934988056718
3751,9,9.56628043061733,9.642241415262172
3752,10,11.329183515532366,11.247415822872762
3753,6,6.032643479488874,6.198731184939206
3754,13,10.00798953162614,10.224054467807646
3755,11,10.90701362596946,11.1464806863319
3756,8,7.275424812710352,7.3329854803289365
3757,7,9.562340665550963,9.777156664201149
3758,7,7.553342948984623,6.999485033969754
3759,7,7.583944739148937,7.675353462140124
3760,9,10.045464302068364,9.734049661252657
3761,20,16.581791633278364,17.520004394218326
3762,6,6.184113255775446,6.259728934080034
3763,9,13.93444710598559,13.724713944776122
3764,6,6.790538616747789,6.822390177668169
3765,6,6.454293546832607,6.641240856683423
3766,10,10.540154883421375,10.880589229038247
3767,11,11.024881755400644,10.704087830655192
3768,10,10.786780911359132,9.440412768444125
3769,9,9.360196183585069,9.402736371932274
3770,8,8.69447665409275,8.684858084382997
3771,11,9.249772993551854,9.10155559597348
3772,16,14.31653744917995,13.563176220232432
3773,9,8.932434343170286,9.525690317862065
3774,9,10.736020173279728,11.31567099003994
3775,7,6.730301218095543,6.720401931822277
3776,11,13.715291606766858,11.968435566382666
3777,8,8.248276571082382,8.21935092873955
3778,10,8.280059256415472,8.092085357843253
3779,12,9.924025374786153,10.183248123395787
3780,8,7.7512872878522385,7.733660316463867
3781,11,12.866313777746695,11.868994895223363
3782,5,5.026823848627446,4.775771030680591
3783,11,9.033451785534234,9.190392947593075
3784,9,9.104209424392984,9.099145800814666
3785,7,6.886421764370921,7.0082201511399935
3786,4,4.0301022344114,4.038167070286736
3787,7,7.38211049326874,7.237824741242516
3788,7,7.375393095270115,7.524419469343159
3789,9,9.018892243044217,8.99944958906684
3790,8,8.157848053477952,8.409389085793876
3791,15,13.26168052646568,13.299821586715552
3792,12,9.73915564332533,9.868790651926968
3793,19,14.288306278429573,13.817418415238027
3794,10,9.235012901264612,9.393226493074275
3795,9,8.042968584536995,7.989561840191037
3796,13,15.516627731870186,15.20009698670509
3797,6,5.299184592095128,5.099701604353356
3798,10,13.852507094845725,13.971233331349174
3799,5,6.600653411952796,6.625392314547177
3800,15,12.154321245651184,12.202501011905817
3801,18,15.842386794613873,15.90219370968887
3802,11,8.854037289977708,9.05071987587708
3803,8,8.001220911924838,8.115935314513807
3804,11,11.489240195167616,12.125609780795022
3805,13,12.854824739809766,13.556302009191064
3806,21,15.528810951266244,15.943848628018841
3807,10,9.597184023042667,9.87142979550369
3808,8,9.430275636178745,9.443294963264595
3809,10,7.936943800062542,8.257082389950675
3810,10,9.921279699414443,9.813600124568012
3811,9,9.628400859075946,9.835943607154304
3812,9,9.346107295588075,9.281503329527482
3813,8,9.62268843698522,9.276413197597627
3814,10,10.239581342847835,10.300390314906284
3815,7,8.56407503110397,8.03494772621531
3816,18,10.30744744539332,11.289865658734586
3817,10,8.813307668797709,8.884717146629246
3818,10,10.950660851188374,11.009452415962622
3819,11,11.864357604229541,11.303898875201662
3820,19,15.610456846197662,14.487961024016787
3821,13,11.812148603006607,12.528954810248717
3822,7,6.835028550099312,6.95229381153224
3823,11,13.833791031406601,14.455982538940013
3824,16,12.936424619460094,13.220872725955676
3825,12,10.237448559620063,11.036145021839074
3826,8,7.9109459101581825,7.773176363380197
3827,6,5.112965043657759,5.147134960346634
3828,11,11.88703630487865,11.711098391868886
3829,11,11.336104865081053,11.44480165602302
3830,14,10.42494806703943,10.422205717592158
3831,11,10.786072483330008,10.903987182460558
3832,8,6.735491161790786,7.150225057320488
3833,16,13.31133419749913,15.632659856976982
3834,9,9.3096836571197,9.300407927645582
3835,10,8.99682125807716,8.46468361425707
3836,11,8.851447068575027,8.953995644450647
3837,9,8.994975921561204,9.133525089142028
3838,8,10.666634059545464,10.087924888450223
3839,6,6.32182460987298,6.497153361673708
3840,9,9.241177783725533,9.090506602144417
3841,9,9.0398500809214,8.959272919320009
3842,6,6.927368135698203,7.301899615236082
3843,10,10.963267931083957,10.629123399169233
3844,7,8.746928893288656,8.369293010169056
3845,4,3.789277800736256,3.7474751685653582
3846,9,9.193900648229214,9.340286921962562
3847,8,9.572414605622145,9.337689115339003
3848,7,4.653631366592499,4.826773615453416
3849,10,9.849314857894747,10.250059497862157
3850,7,6.511598642301335,6.706335766898329
3851,7,8.457339609856753,8.73755692360306
3852,12,9.510014718620244,9.652729176793848
3853,8,9.017430018381312,8.663306408003903
3854,8,10.12210300090523,9.448817974940637
3855,7,6.911177305706092,6.844055814043289
3856,5,6.006218241111382,6.0467271274905015
3857,13,14.539651369951116,15.303815870212023
3858,9,10.360495807240236,10.575631876018848
3859,11,9.78112219206877,9.870600238193283
3860,4,5.01188982346869,4.900998599046758
3861,9,7.943111782064659,7.998972545568359
3862,9,10.812182500272648,10.522067846549026
3863,6,7.172296406305052,7.127585130393009
3864,8,7.881699581588586,7.909549654104124
3865,11,10.168445458315745,10.003943746320203
3866,8,7.82514259062154,7.884089583241909
3867,6,7.026375670810249,6.7109573432034155
3868,8,8.818921596520907,8.926823414096036
3869,9,9.121560850466127,9.319633320921136
3870,7,8.486843045158112,8.462472070588534
3871,5,5.228113808435145,5.395609809922079
3872,7,8.63363390151792,8.483002612465722
3873,7,7.252648229067242,6.998879793332266
3874,18,16.40313603893166,17.426056772324785
3875,11,11.477125724160942,11.548966392688172
3876,13,11.798562826563488,11.683254343123345
3877,9,9.384625050716613,9.42128927900184
3878,7,9.013173653421722,8.780417251051826
3879,4,4.409345483383172,4.25937313324284
3880,9,7.953449574196716,8.323017539333586
3881,6,6.394000360218956,6.603008399374483
3882,14,10.198110164992636,10.474554381489437
3883,13,6.751364706917462,6.797193870238137
3884,6,6.645017560073685,6.587967550083662
3885,15,13.195983750229257,14.452599432675411
3886,13,14.12593508403027,14.625006061800885
3887,14,11.603078522969417,11.89383790725968
3888,8,7.41454976926854,7.3920053373221775
3889,9,10.63415592379666,10.376874636470374
3890,11,12.865381884013733,15.70923061087673
3891,10,8.587983377909243,8.351140782924965
3892,11,11.468664344327712,11.282656859472285
3893,20,13.81818342564614,13.36338938687903
3894,6,8.715073370244598,8.666259436913586
3895,10,10.967066328458994,10.451075800262199
3896,11,8.697646724403864,8.83818221439312
3897,7,7.134087485987906,6.894788552496283
3898,15,11.036418913946164,10.90006379680538
3899,8,6.781894623510021,6.8889266413219525
3900,10,10.39379999125891,11.055842768778648
3901,17,13.973257849063152,13.692432941903093
3902,10,9.180041909793278,9.417817320255702
3903,10,12.502007297238247,10.862524578972225
3904,12,11.192560426822013,11.514196021243901
3905,13,12.02645760021223,12.537938928943891
3906,9,10.093766341948085,9.949456384891715
3907,5,5.7474823459859214,6.024721759140235
3908,8,7.963081649182711,8.078272150854884
3909,7,6.691792699552746,6.978925762292544
3910,10,11.871055727287862,13.878559246430129
3911,12,13.928960612961605,14.15597396373682
3912,13,11.907195913367955,13.221452423465198
3913,13,11.856003942313984,12.54851763356525
3914,9,9.289821992548825,9.223641721544597
3915,6,6.803852630683277,6.860917517135658
3916,10,9.384394836556101,9.800575900949188
3917,8,8.752475748553413,8.946663512656112
3918,10,9.374568453392564,9.817276552063728
3919,10,13.151681721928407,11.390772398913082
3920,5,4.702203221200623,4.86788852505839
3921,9,9.501006138635377,9.679085195779603
3922,8,8.203567142227511,8.596894212208088
3923,5,4.77733170251456,4.73449691793457
3924,17,11.545857534549915,11.21624408047991
3925,11,10.76831646276103,10.715973826362022
3926,4,4.282577139642702,4.197539581370489
3927,9,8.566028751103055,8.392033706068496
3928,9,9.389894114141518,9.159636424691916
3929,7,7.114812465014756,6.93849004687258
3930,17,15.673796702721553,17.673998061903646
3931,9,9.405418713985116,9.149184057588391
3932,8,7.411312837760574,7.463441845489502
3933,6,7.056262638428231,6.91154316529391
3934,10,10.629054417824134,11.07325458085268
3935,9,9.474597283189004,9.509867504400763
3936,9,9.199613351712495,9.252216811813778
3937,7,7.90661384442737,8.041988556155413
3938,12,10.146428760115105,11.782715605327882
3939,11,12.385977195457444,13.611086291367652
3940,8,9.692077386125625,9.079167853537575
3941,21,14.63619069845848,12.866728513505134
3942,9,9.245515392165682,9.241216569775172
3943,5,4.830985124213633,4.785763929029151
3944,10,10.136392079110303,10.363714648177579
3945,8,7.974933095154895,7.916264773707145
3946,9,10.373631135369187,10.644459081414254
3947,10,9.547514914513156,9.311453784535342
3948,15,11.082367805706552,10.972354682054691
3949,10,9.986654749382021,10.051054430630963
3950,9,9.985543465065696,10.255384956737618
3951,7,8.117164523041135,7.729932878358704
3952,9,10.078955785284375,9.60085908612017
3953,7,6.846907743269458,6.7715721993124145
3954,8,6.795904942337223,6.969465303649764
3955,10,7.669848407101346,7.5135581810706045
3956,8,7.507686501647786,7.642718743941403
3957,9,9.173971593482033,9.482623845975573
3958,4,5.298076807640709,5.359452718683184
3959,8,8.012381511498539,7.2826375790674085
3960,10,11.554351526819374,11.818005553466849
3961,10,9.259530514801313,9.55902555005662
3962,6,6.605957447517126,6.4058670160270115
3963,9,8.490895853666236,8.654753130486265
3964,7,6.9586526691809825,6.872790300016275
3965,10,12.687944964238767,12.363293252249338
3966,7,6.464398892997764,6.949814633710288
3967,7,6.797504458800795,6.805707420114109
3968,10,11.05902894595985,10.702640295501684
3969,8,9.072430751768513,9.036685496061411
3970,11,9.987537171604385,10.403797804376403
3971,11,10.197663369057702,10.11614107147846
3972,9,9.237677748993962,9.387873869551724
3973,8,8.33995834454528,8.25783192097151
3974,7,6.7845318737720595,6.908985980462236
3975,9,10.192412754931187,10.380630680816958
3976,12,11.53128935097162,10.68838872230174
3977,4,4.508544321192658,4.487551139915651
3978,10,9.89585012938585,9.620177091942622
3979,10,9.8163322696111,9.855208496369281
3980,14,10.821517405366372,11.486908442738565
3981,10,10.32363882611301,9.979717664859578
3982,4,5.439627126807211,5.42114402721476
3983,9,12.316401815197157,12.395464923049264
3984,9,9.234892688270039,9.072866586042633
3985,5,4.906808186383652,5.048281791892493
3986,9,9.940814277657156,10.019436630865536
3987,7,8.822305063866306,8.7001622520162
3988,7,7.37246613514245,7.212709347721007
3989,9,9.294065744615184,9.145749678435076
3990,10,9.104303762552346,8.886535151179325
3991,8,8.867332086244744,8.655710573717226
3992,7,6.7194675460711455,6.864953782756711
3993,9,10.063290746649724,10.92942150959152
3994,9,9.895841276633364,10.471929200499265
3995,11,10.836394236395993,10.07001315071005
3996,7,7.353171361946888,7.434762860693766
3997,9,9.463283905441685,9.633166478820385
3998,16,16.939900250513645,17.563484570222307
3999,8,9.004326722320704,9.029780639043548
4000,8,9.558748875501346,9.515728572479379
4001,17,15.203042952189326,15.52613193733458
4002,5,4.5377294212059756,4.535374296373326
4003,10,10.832596629696031,11.059973030225969
4004,10,9.421118331620894,9.33295345147513
4005,6,6.475773706253597,6.342129542686231
4006,8,7.715712793050971,7.763247605375209
4007,7,5.49278423683578,5.571140613193878
4008,13,8.732134851984275,8.892491853764351
4009,10,9.354088874459324,9.04407240027515
4010,9,9.487896923485927,9.873733727755631
4011,11,11.060784131931538,11.15606020576151
4012,10,8.489327735892536,8.321316154574395
4013,10,11.607732187573845,10.410417893991605
4014,9,10.084870174539073,10.306066312763884
4015,9,9.350722971399163,9.521476773517637
4016,10,13.151992428084899,13.3508318400344
4017,11,10.171695282940451,9.952546449691992
4018,9,9.247258100265663,9.336732564363656
4019,11,15.091087722314864,14.44226678484774
4020,15,14.349988097102452,14.350300610920943
4021,7,6.971725122433577,6.849463373137329
4022,9,8.799740174072088,8.912900643084386
4023,8,9.328219876008395,9.493034400354595
4024,8,8.092011294223209,8.11309675728606
4025,19,11.040801948315913,11.31370465496594
4026,8,6.706701828443422,6.8747411660985875
4027,9,8.74611131677825,9.047849691991953
4028,12,9.734456929961263,9.47309887785606
4029,8,10.117677655752278,10.366974334909969
4030,8,9.358052178663165,9.429973578214236
4031,9,10.314638840673947,10.554791047789303
4032,7,7.12752516403812,7.143176478291664
4033,14,13.348534179598458,10.925950590014043
4034,9,9.158096601189419,9.288792974089665
4035,14,10.741254735963777,11.10121023139733
4036,6,6.686848569961383,6.790186117592754
4037,10,11.055624377165376,11.467775323357545
4038,6,6.790307671927208,6.912239502277827
4039,8,7.818501736467128,7.90562923678152
4040,5,6.8784697703084055,6.661632492559395
4041,13,13.077445872485516,13.045918421930994
4042,9,10.372552954286915,11.114466838545232
4043,5,5.069796540232891,4.85432250591141
4044,8,8.838301038678498,8.578089902008958
4045,9,8.746591897481126,8.813381477364139
4046,9,7.030380336976454,7.118534816743112
4047,8,8.062291163901037,8.103916753162142
4048,11,13.927498177473911,15.045420733084473
4049,19,15.45192978546569,15.76010706582916
4050,8,7.503459955312262,7.375946176488008
4051,10,10.677860520252215,10.862513883255755
4052,10,12.710031031145519,13.922224150875504
4053,21,13.569772655585927,15.992318823533278
4054,8,8.963844143422605,8.850500911804707
4055,10,10.004247981582258,10.065996519584957
4056,8,8.812828676342356,8.464065694053376
4057,9,10.876387728295416,11.645743070387542
4058,9,7.622384452021066,7.989418901035487
4059,8,10.429623171277596,9.871251491462345
4060,8,7.231211942582004,7.348481530138024
4061,10,8.7483876493183,8.317367187480878
4062,10,10.30920139383668,9.763690519900164
4063,10,10.467986937912745,10.115543542405558
4064,10,9.904857548791828,9.851083308438016
4065,8,7.785097569598503,7.939707647548068
4066,15,11.054746331611101,11.069080933529168
4067,8,8.376385523603243,8.09852407832281
4068,11,11.009068264045851,10.532222714657774
4069,5,4.009167056568503,4.51842828924597
4070,8,8.262031672736288,8.168385555787543
4071,6,7.1189827012893305,7.074377226980672
4072,7,4.3486542416050025,4.16803041454746
4073,11,9.60602328801475,9.5179402449907
4074,10,9.150376068129017,9.53675597252657
4075,8,8.373891147453492,9.26170671031509
4076,7,8.21376641638322,8.194041143390084
4077,6,5.666218384882218,5.670592781523301
4078,8,9.25871727261726,9.291795739898658
4079,9,10.984013927474987,9.97997651656601
4080,8,9.059096163352638,9.192897842923115
4081,11,11.596248631008123,12.450277748759756
4082,16,8.571053334524786,9.05050469888858
4083,8,9.015564913359821,9.097736614169857
4084,11,12.509222493190977,12.044901683823854
4085,17,16.84720835943694,17.65698285262351
4086,18,15.394492130896236,15.475825038939332
4087,10,10.063570257109387,9.811184222478511
4088,4,5.044338687143258,4.725895341885421
4089,7,8.082849700772623,7.8617457926153715
4090,9,12.129008149859438,10.239292548701167
4091,9,9.203424807590313,9.156643702318318
4092,10,11.961106873011836,11.184222762388794
4093,9,9.298476932427898,9.128690144477774
4094,8,9.037746440928581,9.163344193615137
4095,9,9.39620449049767,9.702854197122523
4096,7,6.758398242789187,6.7196501442100445
4097,9,9.543575027690158,9.469617573325174
4098,8,9.576551760457031,9.343522674338463
4099,9,9.553198989262214,9.622487794800454
4100,7,7.663366661384075,7.32847654259773
4101,12,11.423827596112055,12.06263105431242
4102,11,9.392838604323966,9.470565084975853
4103,11,11.344196148402256,11.46449751832811
4104,14,14.980839379798265,14.58914013401203
4105,5,5.44316390321919,5.24898151409732
4106,2,6.86541979607473,6.674063591488782
4107,7,8.526409027683476,8.508583210068531
4108,9,9.103262660055687,9.442859774393481
4109,7,8.51748409465682,7.950964151610005
4110,14,13.885655901313351,13.925276363464292
4111,8,6.921402883658952,6.925903272665298
4112,12,9.4546055556695,9.150552548007125
4113,8,7.28233660540867,7.393573453989838
4114,14,10.555509703481686,10.83250972173182
4115,8,6.691734081459279,6.704039088452867
4116,9,10.30608457604548,9.414396425587922
4117,16,16.29860043221927,16.875703898475066
4118,11,9.779955098461095,10.10160229436927
4119,8,8.48413630606025,8.26076788891846
4120,12,14.003035755988252,13.294347663866064
4121,6,7.575818758382911,7.500386176866861
4122,8,9.577333052206264,9.500831297411667
4123,8,8.084382140084067,8.000609821842685
4124,11,10.198538545424048,10.311271317664216
4125,9,9.013170961544139,9.155152356266756
4126,6,7.224310216064039,7.202711894695851
4127,17,14.881122326438796,15.0485235170031
4128,10,9.92112281859794,10.215389351533863
4129,8,8.781688460158795,9.10492608296755
4130,10,9.434919175885126,9.6142937037042
4131,14,9.227141428289737,9.33651962547416
4132,16,11.927152861737765,12.581504105613211
4133,11,12.110763840779244,12.533415468773992
4134,11,9.312973966717701,9.441566267940145
4135,9,9.390665770136986,9.193292308838695
4136,10,12.261560412221206,12.561913264679006
4137,8,8.997523720905447,9.004898539093064
4138,7,7.340235672573975,7.385358170287816
4139,8,8.379256944176669,8.181079297865956
4140,9,9.692135321753561,9.862021911316234
4141,8,8.344095544896645,8.451276386972353
4142,11,12.845931532090018,13.327744489324562
4143,8,8.314180403240238,8.322865692902136
4144,8,8.542476229091783,8.586818379487283
4145,9,10.051914401589533,9.377649476016751
4146,8,8.068798166748975,8.140414748979001
